FoodID,Food Item,Edible part,Ref,Water,Ref,Kilojoules,Ref,Kilocalories,Ref,Fat,Ref,SatFa,Ref,TransFa,Ref,MuFa,Ref,PuFa,Ref,Cholesterol,Ref,Carbo,Ref,Starch,Ref,Mono+Di,Ref,Sugar,Ref,Dietary fibre,Ref,Protein,Ref,Salt,Ref,Alcohol,Ref,Retinol,Ref,Beta-carotene,Ref,Vitamin A,Ref,Vitamin D,Ref,Vitamin E,Ref,Thiamin,Ref,Riboflavin,Ref,Niacin,Ref,Vitamin B6,Ref,Folate,Ref,Vitamin B12,Ref,Vitamin C,Ref,Calcium,Ref,Iron,Ref,Sodium,Ref,Potassium,Ref,Magnesium,Ref,Zinc,Ref,Selenium,Ref,Copper,Ref,Phosphorus,Ref,Iodine,Ref
,Abbreviations: M = Missing value. Ref = Reference,%,,g,,kJ,,kcal,,g,,g,,g,,g,,g,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,µg,,µg,,RAE,,µg,,alfa-TE,,mg,,mg,,mg,,mg,,µg,,µg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,µg,,mg,,mg,,µg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Milk and milk products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Milk and milk based beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.274,"Pork, collar, chops, fried",77,50,48,85,1336,60a,321,60b,24.3,85,9.2,85,0,85,10.4,85,3.3,85,71,85,0,85,0,85,0,85,0,85,0,85,25.7,85,1.2,69,0,10,9,85,0,85,9,61,0.5,85,1.1,85,0.49,85,0.18,85,5.4,85,0.41,85,1,85,0.5,85,0,85,11,85,1.8,85,500,50,451,85,27,85,3.8,85,12,85,0.09,85,247,85,0,51
03.275,"Pork, bacon with rind, fried",100,0,34,81,2118,60a,513,60b,49.9,81,17.9,81,0.4,81,21.9,81,7.1,81,68,81,0,81,0,81,0,81,0,81,0,81,16,81,3,69,0,10,9,81,0,81,9,61,0,81,0.2,81,0.27,81,0.12,81,5.9,81,0.13,81,1,81,0.4,81,0,81,6,81,0.6,81,1200,50,409,81,14,81,1.9,81,12,81,0.09,81,188,81,0,51
03.282,"Pork, for roast, fat covered, roasted",100,0,55,81,1138,60a,273,60b,19,81,6.2,81,0.6,81,8.9,81,2.7,81,90,81,0,81,0,81,0,81,0,81,0,81,25.6,81,1.2,69,0,10,4,81,0,81,4,61,0,81,0.2,81,0.57,81,0.19,81,7.7,81,0.2,81,3,81,0.4,81,0,81,6,81,1.1,81,500,50,486,81,24,81,2.3,81,19,81,0.1,81,285,81,0,51
03.283,"Pork, rib with loin, fried",80,50,38,81,1844,60a,446,60b,39.6,81,14,81,0.3,81,17.5,81,5.8,81,102,81,0,81,0,81,0,81,0,81,0,81,22.3,81,1.2,69,0,10,11,81,0,81,11,61,0,81,0.4,81,0.41,81,0.2,81,6.3,81,0.37,81,1,81,0.6,81,0,81,14,81,1,81,500,50,429,81,17,81,1.9,81,16,81,0.09,81,243,81,0,51
03.285,"Pork, belly, without bone, cured, fried",100,0,41,81,1863,60a,451,60b,42.9,81,15.4,81,0.3,81,18.8,81,6.1,81,75,81,0,81,0,81,0,81,0,81,0,81,16.2,81,3,69,0,10,9,81,0,81,9,61,0,81,0.5,81,0.32,81,0.11,81,4.5,81,0.07,81,1,81,0.4,81,0,81,12,81,1.6,81,1200,50,300,81,20,81,1.9,81,15,81,0.08,81,247,81,M,20
03.296,"Pork, for roast, fat trimmed, roasted",100,0,66,85,783,60a,186,60b,6.7,85,2.2,85,0,85,2.8,85,1,85,69,85,0,63,0,10,0,10,0,10,0,10,31.5,85,1.2,69,0,10,5,85,0,10,5,61,0.2,85,0.7,85,0.58,85,0.17,85,7.6,85,0.64,85,1,85,0.4,85,0,10,6,85,1.4,85,500,85,543,85,36,85,3,85,9,85,0.1,85,309,85,0,51
03.297,"Pork, chops, loin, fat trimmed, fried",57,50,54,85,1005,60a,240,60b,12.7,85,4.6,85,0,85,5.3,85,1.6,85,63,85,0,63,0,10,0,10,0,10,0,10,31.5,85,1.2,69,0,10,7,85,0,10,7,61,0.2,85,0.7,85,0.51,85,0.13,85,8.4,85,0.64,85,1,85,0.4,85,0,10,7,85,1.4,85,500,85,509,85,33,85,2.9,85,10,85,0.07,85,282,85,0,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,Other meat products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5.1,"Other meats, minced, offal, raw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.033,"Whale, raw",100,0,74,491,488,60a,116,60b,2.4,491,0.4,491,0,491,1.6,491,0.1,491,57,491,0,10,0,10,0,10,0,10,0,10,23.5,491,0.2,69,0,10,90,491,0,491,90,61,3.8,491,0.3,491,0.1,491,0.22,491,1.8,491,0.05,559,4,559,2.6,559,0,491,10,491,3.7,491,93,469,320,491,33,491,1.4,491,35,559,0.11,559,195,491,M,20
03.044,"Rabbit, raw",100,0,73,425,522,60a,124,60b,4,425,1.7,66a,0,66a,0.8,66a,1.3,66a,71,425,0,10,0,10,0,10,0,10,0,10,22,425,0.1,69,0,10,10,425,0,10,10,61,0.4,425,0.4,425,0.12,425,0.14,425,10,425,0.6,425,5,425,10,425,0,50,13,425,1.8,425,56,425,310,425,23,425,1.7,425,10,425,0.15,469,210,425,0,425
03.112,"Moose, roasting, raw",100,0,74,425,424,60a,100,60b,1.3,425,0.4,425,M,20,0.4,425,0.3,425,78,417,0,63,0,50,0,10,0,10,0,10,22.1,425,0.1,69,0,10,2,425,0,50,2,61,0.4,418,0.8,425,0.18,425,0.42,425,5.5,425,0.48,425,0,425,3.2,425,0,50,4,425,3.1,425,46,425,362,425,22,425,4.5,425,7,425,0.07,559,202,425,2,425
03.113,"Hare, raw",100,0,73,444,544,60a,129,60b,5,448,0.7,448,0,10,0.6,448,0.3,448,52,448,0,10,0,10,0,10,0,10,0,10,21.1,448,0.1,69,0,10,7,50,0,10,7,448,0,448,0.8,448,0.09,448,0.19,448,4.4,448,0.36,448,10,448,1,448,0,50,13,448,1.8,448,50,448,310,448,23,448,1.7,448,4,448,0.24,469,210,448,3,448
03.114,"Fallow deer, raw",100,0,76,425,417,60a,98,60b,1.3,425,0.5,425,M,20,0.3,425,0.3,425,62,425,0,63,0,50,0,10,0,10,0,10,21.7,425,0.2,69,0,10,8,425,0,425,8,61,0.4,425,0.8,425,0.17,425,0.48,425,4.6,425,0.5,425,3,425,3.7,425,0,50,8,425,3.1,425,66,425,330,425,26,425,4.1,425,10,425,0.25,559,212,425,M,20
03.115,"Reindeer, roasting, raw",100,0,74,425,495,60a,118,60b,3.6,425,1.4,62,M,20,1.7,62,0.2,62,45,50,0,10,0,50,0,10,0,10,0,10,21.3,425,0.2,69,0,10,8,425,0,425,8,61,0.3,425,0.8,425,0.26,425,0.6,425,5.1,425,0.44,425,6,425,6.3,425,12,148,7,418,6.7,425,95,425,440,425,33,425,4.8,425,25,425,0.44,491,235,425,6,425
03.117,"Blood, beef, raw",100,0,81,141,327,60a,77,60b,0.2,141,0,66a,M,20,M,20,0.1,66a,100,2,0,141,0,10,0,50,0,10,0,10,18.8,141,0.6,69,0,10,28,425,0,50,28,61,0.1,425,0.4,425,0.02,141,0.04,141,0.4,141,0.01,425,12,425,0.6,425,0,50,5,141,35.5,425,226,141,43,425,2,425,0.4,425,9,425,M,20,23,425,M,20
03.118,"Heart, raw",82,2,77,2,450,60a,107,60b,3.9,2,1.9,66a,0.1,66a,0.9,66a,0.1,66a,150,425,0,10,0,10,0,10,0,10,0,10,18,2,0.2,69,0,10,6,425,0,50,6,61,1,425,0.3,425,0.34,425,0.75,425,7.5,425,0.26,425,20,425,10,425,2,425,6,425,5.4,425,95,425,240,425,17,425,1.3,425,9,425,M,20,160,425,2,425
03.120,"Liver, lamb, raw",100,0,72,210,537,60a,128,60b,4.1,210,1.3,210,0.1,210,0.6,210,1,210,320,210,2,210,2,210,0,10,0,10,0,10,20.7,210,0.2,69,0,10,32760,210,0,50,32760,61,0.5,525,1.5,210,0.39,210,3.5,210,14,210,0.53,210,281,210,114,210,20,210,5,210,9.6,210,69,210,295,210,18,210,3.9,210,24,210,8.7,210,444,210,4,210
03.121,"Liver, reindeer, raw",94,2,72,141,539,60a,128,60b,4.1,141,1.3,66a,M,20,0.7,50,0.9,66a,182,141,3.3,141,0,10,0,20,0,10,0,10,19.5,141,0.2,69,0,10,20000,141,0,20,20000,61,0.1,417,0.8,417,0.59,141,6.15,141,19.6,141,0.62,141,220,417,128,141,11,141,6,141,17,141,69,141,290,417,20,417,2.4,141,37,141,7.2,141,435,417,M,20
03.122,"Liver, beef, raw",100,0,72,210,523,60a,124,60b,3.2,210,1.1,210,0,210,0.4,210,0.7,210,230,210,3.5,210,3.5,210,0,10,0,10,0,10,20.3,210,0.2,69,0,10,23220,210,0,50,23220,61,1.1,525,1.3,210,0.3,210,2.8,210,10,210,0.74,210,529,210,200,210,25,210,4,210,7.4,210,68,210,321,210,18,210,3.8,210,15,210,4.1,210,406,210,3,210
03.123,"Liver, pork, raw",100,0,73,210,503,60a,119,60b,3.4,210,1,210,0,210,0.5,210,1,210,310,210,0.8,210,0.8,210,0,10,0,10,0,10,21.4,210,0.2,69,0,10,23580,210,0,50,23580,61,1.1,525,1.5,210,0.43,210,2.9,210,11,210,0.64,210,813,210,30,210,15,210,5,210,18.7,210,94,210,287,210,20,210,8.7,210,46,210,0.64,210,411,210,2,210
03.126,"Beef, minced meat, max 6 % fat, raw",100,0,73,84,558,60a,133,60b,5.4,84,2.4,84,0.1,84,2,84,0.2,84,36,84,0,63,0,50,0,10,0,10,0,50,21.1,84,1,69,0,10,3,84,0,50,3,61,0.1,84,0.4,84,0.04,84,0.12,84,4.3,84,0.49,84,4,84,1.1,84,0,10,4,84,2.1,84,390,73e,345,84,19,84,4.8,84,8,84,0.06,84,160,84,M,20
03.127,"Beef, minced meat, max 14 % fat, raw",100,0,66,214,838,60a,201,60b,14,214,5.8,214,0.3,214,5.4,214,0.3,214,60,214,0,63,0,50,0,10,0,10,0,50,18.8,214,0.9,69,0,10,6,214,21,214,8,61,0.2,66a,0.5,214,0.03,214,0.15,214,4.2,214,0.26,214,3,214,1,214,0,50,8,214,1.8,214,360,214,290,214,19,214,3.8,214,7,214,0.05,214,160,214,1,214
03.128,"Pork, minced meat, max 23 % fat, raw",100,0,66,80,857,60a,206,60b,15.5,80,6.5,80,0.2,80,6.9,80,1.2,80,59,80,0,80,0,80,0,80,0,80,0,80,16.7,80,1.1,69,0,10,1,80,2,80,1,61,0,80,0.3,80,0.32,80,0.15,80,4.6,80,0.21,80,4,80,0.2,80,0,80,9,80,1.2,80,452,80,256,80,18,80,3.1,80,8,80,0.05,80,156,80,M,20
03.129,"Meat, minced beef, salt, water or milk, spices and starch added",100,0,71,80,640,60a,154,60b,10.7,80,4.7,80,0.4,80,4.6,80,0.4,80,36,80,3.1,80,2.9,80,0.2,80,0,80,0.1,80,11.2,80,1.5,69,0,10,4,80,7,80,4,61,0,80,0.3,80,0.06,80,0.15,80,2.8,80,0.1,80,4,80,0.9,80,0,80,69,80,1.3,80,620,80,206,80,15,80,2.7,80,4,80,0.04,80,129,80,M,20
03.132,"Hamburger, raw",100,0,70,80,697,60a,167,60b,11.2,80,4.7,80,0.5,80,5.1,80,0.5,80,50,80,0,80,0,80,0,64,0,80,0,80,16.6,80,1.7,69,0,10,6,80,9,80,7,61,0,80,0.3,80,0.06,80,0.14,80,4.2,80,0.13,80,2,80,1.3,80,0,80,8,80,1.8,80,687,80,224,80,14,80,4,80,4,80,0.06,80,120,80,M,20
03.138,"Beef, minced meat, broiled",100,0,51,89,1197,60a,288,60b,20,89,8.3,89,0.4,89,7.7,89,0.4,89,86,89,0,63,0,89,0,89,0,10,0,10,26.9,89,1.3,69,0,10,9,89,30,89,11,61,0.3,89,0.7,89,0.04,89,0.21,89,6,89,0.37,89,4,89,1.4,89,0,10,11,89,2.6,89,514,89,414,89,27,89,5.4,89,10,89,0.07,89,229,89,M,20
03.139,"Beef, minced meat, max 6 % fat, broiled",100,0,61,89,809,60a,193,60b,7.8,89,3.5,89,0.1,89,2.9,89,0.3,89,52,89,0,63,0,89,0,89,0,10,0,10,30.6,89,1.4,69,0,10,4,89,0,89,4,61,0.1,89,0.6,89,0.06,89,0.17,89,6.2,89,0.71,89,6,89,1.6,89,0,10,6,89,3,89,565,89,500,89,28,89,7,89,12,89,0.09,89,232,89,M,20
03.140,"Chicken and turkey, minced meat, broiled",100,0,61,89,874,60a,209,60b,12,89,3.5,89,0,89,5.6,89,2.1,89,125,89,0,63,0,89,0,89,0,10,0,10,25.3,89,0.2,69,0,10,28,89,0,89,28,61,0.9,89,0.9,89,0.19,89,0.25,89,8.4,89,0.49,89,13,89,0.7,89,0,10,7,89,0.9,89,97,89,467,89,39,89,1.7,89,21,89,0.07,89,267,89,M,20
03.141,"Pork, minced meat, broiled",100,0,60,89,848,60a,202,60b,9.7,89,3.2,89,0,89,4.1,89,1.4,89,60,89,0,63,0,89,0,89,0,10,0,10,28.8,89,0.2,69,0,10,5,89,0,89,5,61,0.3,89,1.1,89,0.82,89,0.23,89,7.9,89,0.82,89,1,89,0.7,89,0,10,7,89,1.6,89,85,89,505,89,32,89,3.7,89,10,89,0.11,89,273,89,M,20
03.252,"Wienerschnitzel, raw",100,0,57,140,1018,60a,244,60b,15.8,140,5.2,140,M,20,6.3,140,3.3,140,59,66a,5.8,140,M,20,0,50,0,10,0,50,19.7,140,1.3,69,0,10,11,140,2,140,11,61,0,30,0.7,140,0.49,140,0.15,140,6.5,140,0.17,140,4,140,1.4,140,0,30,23,140,1.2,140,530,140,360,140,25,140,2.3,140,0,30,0.1,140,190,140,14,525
03.259,"Liver, chicken, raw",100,0,75,469,476,60a,113,60b,4.1,469,1.2,469,M,20,0.7,469,1,469,380,525,0,555,5,469,0,555,0,469,0,555,19.1,469,0.2,69,0,469,9371,469,21,526,9702,61,0.2,525,0.6,525,0.48,525,2.16,525,10.6,525,0.82,525,995,525,35,525,28,525,8,525,9.2,525,76,525,260,525,19,525,3.7,525,M,20,0.5,525,280,525,2,469
03.335,"Chicken and turkey, minced meat, raw",100,0,71,50,656,60a,157,60b,9,73d,2.6,214,0,10,4.2,214,1.6,214,94,214,0,63,0,50,0,10,0,10,0,10,19,73e,0.2,69,0,10,21,214,0,50,21,61,0.7,51,0.7,214,0.14,214,0.19,214,6.3,214,0.37,214,10,214,0.5,214,0,30,5,214,0.7,214,73,214,350,214,29,214,1.3,214,16,214,0.05,214,200,214,1,214
03.348,"Pork, minced meat, raw",100,146,71,146,620,60a,148,60b,7.1,146,2.3,146,0,146,3,146,1,146,44,146,0,63,0,50,0,10,0,10,0,10,21,146,0.2,69,0,10,4,146,0,50,4,61,0.2,146,0.8,146,0.6,146,0.17,146,5.8,146,0.6,146,1,146,0.5,146,0,10,5,146,1.2,146,62,146,369,146,23,146,2.7,146,7,146,0.08,146,199,146,0,30
03.362,"Roe deer, meat, raw",100,0,77,425,401,60a,95,60b,1.2,425,0.6,425,M,20,0.3,425,0.2,425,78,425,0,50,0,50,0,425,0,10,0,50,21,425,0.2,69,0,10,8,425,0,425,8,61,0.4,425,0.8,425,0.23,425,0.48,425,6.3,425,0.44,425,6,425,6.3,425,0,50,10,425,3,425,60,425,310,425,40,425,4.8,425,4,425,M,20,250,425,M,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5.2,"Other meats, minced, offal, prepared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.133,"Meatballs, beef, fried",100,0,64,70,810,60a,195,60b,14.4,70,6.3,80,0.5,80,6.8,80,0.6,80,43,80,3.7,80,3.5,80,0.2,64,0,141,0,141,12.6,70,2.1,69,0,10,5,80,7,80,5,61,0,80,0.2,80,0.15,141,0.15,141,3.2,141,0.1,141,3,80,1,141,0,141,66,141,1.6,141,826,70,192,80,18,80,1.8,141,9,141,0.22,141,155,80,M,20
03.170,"Black pudding, with animal blood",100,0,48,70,1092,60a,261,60b,13.7,141,5.2,66a,0.2,66a,6.1,66a,1.6,66a,68,66a,24.3,50,13.4,80,10.9,50,11,80,0,141,10.1,141,2,69,0,10,31,80,234,80,50,61,0.1,80,0.7,80,0.08,80,0.05,80,0.7,80,0.08,80,8,80,0.2,80,0,50,17,141,10.6,141,798,141,248,80,40,80,2.4,141,7,141,0.23,141,207,80,M,20
03.171,"Lungs, hashed, industry made",100,0,67,70,825,60a,198,60b,14.5,70,5.9,70,0.5,50,5.9,70,0.6,70,61,70,1,63,M,20,M,20,0,141,0,141,16,70,1.6,69,0,10,M,20,0,50,M,20,0.2,90,M,20,0.07,141,0.23,141,2.6,141,0.08,141,M,20,0.2,141,0,141,62,141,3.1,141,641,141,154,50,M,20,1.7,141,12,141,0.27,141,M,20,M,20
03.177,"Meatballs, canned",100,0,77,2,495,60a,119,60b,8,2,M,20,M,20,M,20,M,20,M,20,1.9,63,M,20,M,20,0,10,0,50,9.8,2,1.1,69,0,10,M,20,0,50,M,20,0,50,M,20,0.04,2,0.12,2,2.9,50,M,20,M,20,1,50,0,2,60,2,1.6,2,430,2,M,20,M,20,2.2,2,M,20,M,20,M,20,M,20
03.181,"Meatballs, reindeer, canned",100,0,68,80,620,60a,148,60b,8.2,80,3.5,80,0.2,80,3.8,80,0.5,80,48,80,4.8,80,3.6,80,1.2,80,0,80,0.1,80,13.8,80,2.9,69,0,10,5,80,3,80,5,61,0,80,0.3,80,0.06,80,0.22,80,2.7,80,0.16,80,2,80,0.5,80,0,80,34,80,2.1,80,1166,80,278,80,19,80,3.2,80,10,80,0.03,80,137,80,M,20
03.188,"Ham, boiled, canned",100,0,71,2,564,60a,135,60b,7.2,2,2.8,66a,0.1,66a,3.3,66a,1,66a,52,66a,0,50,M,20,0,10,0,2,1.5,50,16.8,2,2.4,69,0,10,4,50,0,50,4,61,0,30,0.3,50,0.74,50,0.19,50,4.8,50,0.32,50,3,50,0.4,50,0,10,6,50,1,50,980,50,330,50,17,50,2.4,419,8,419,0.08,525,188,419,M,20
03.260,"Reindeer, meat, smoked",100,0,70,425,480,60a,114,60b,3.1,425,1.3,425,0,425,1.4,425,0.2,425,78,425,0,63,0,50,0,425,0,425,0,50,21.5,425,4.4,69,0,10,9,425,0,425,9,61,0.4,425,0.8,425,0.31,425,0.71,425,6,425,0.44,425,8,425,6.3,425,0,425,15,425,7.9,425,1750,425,520,425,39,425,5.6,425,30,425,0.44,51,275,425,M,20
03.351,"Reindeer, meat in slices, raw, frozen",100,0,72,425,606,60a,145,60b,7.5,425,3.2,425,M,20,3.6,425,0.4,425,78,425,0,63,0,50,0,50,0,10,0,50,19.3,425,0.2,69,0,10,8,425,0,50,8,61,0.3,425,0.8,425,0.26,425,0.6,425,5.1,425,0.44,425,6,425,6.3,425,0,425,7,425,2.8,425,95,425,290,425,33,425,4.8,425,25,425,0.44,51,189,425,M,20
03.352,"Reindeer, meat, raw, dried",100,0,37,425,1331,60a,318,60b,17.6,425,7.2,425,M,20,8.1,425,0.9,425,200,425,0,63,0,50,0,50,0,10,0,50,40,425,0.6,69,0,10,21,425,0,50,21,61,0.7,425,0.8,425,0.68,425,1.56,425,13.2,425,0.9,425,24,425,13.8,425,0,425,34,425,17.3,425,245,425,1140,425,85,425,12.4,425,40,425,0.44,51,605,425,M,20
03.358,"Moose roast, baked",100,0,64,85,604,60a,143,60b,1.8,85,0.6,85,M,20,0.6,85,0.4,85,111,85,0,63,0,85,0,85,0,85,0,85,31.6,85,0.2,69,0,10,2,85,0,85,2,61,0.5,85,0.9,85,0.15,85,0.54,85,6.3,85,0.55,85,0,85,3.7,85,0,85,6,85,4.5,85,66,85,518,85,31,85,6.5,85,11,85,0.1,85,289,85,M,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6,"Lamb, beef, pork, prepared",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6.1,Sausages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.144,"Sausage, grill",100,0,61,214,963,60a,232,60b,18.4,214,6.6,214,0.1,214,8,214,2.3,214,45,214,5.1,63,4.4,214,0.8,214,0,50,0.9,214,11.1,214,1.8,69,0,10,8,214,0,30,8,61,0,80,1.1,214,0.28,214,0.14,214,2.2,214,0.12,214,2,214,0.4,214,30,214,50,214,0.7,214,723,214,200,214,14,214,1.1,214,5,214,0.05,214,120,214,5,214
03.145,"Sausage, meat, smoked and unsmoked",100,0,61,214,959,60a,231,60b,18.8,214,6.9,214,0.1,214,8.2,214,2.2,214,44,214,4.3,63,3.3,214,1.1,214,0,50,1.3,214,10.6,214,1.9,69,0,10,9,214,10,214,10,61,0,80,0.7,214,0.21,214,0.15,214,1.9,214,0.1,214,2,214,0.5,214,40,214,45,214,0.8,214,777,214,190,214,13,214,1.3,214,5,214,0.05,214,100,214,6,214
03.146,"Sausage, meat, fat reduced",100,0,71,70,656,60a,157,60b,10.7,70,5.2,80,0.5,80,4.5,80,0.5,80,38,80,4.3,70,4.2,80,0.1,80,0,80,0,141,11,70,1.9,69,0,10,5,80,5,80,5,61,0,80,0.1,80,0.07,141,0.14,141,2.2,141,0.19,141,2,80,0.1,80,0,141,78,141,1.5,141,747,70,155,80,14,80,2.4,141,7,141,0.12,141,113,80,M,20
03.147,"Sausage, Knakkpølse",100,0,59,80,1042,60a,251,60b,20.7,80,8.5,80,0.2,80,9.3,80,2.1,80,47,80,5.3,80,3.5,80,1.8,80,0,80,0.1,80,10.9,80,2.2,69,0,10,3,80,1,80,3,61,0,80,0.2,80,0.09,80,0.12,80,2,80,0.08,80,2,80,0.3,80,0,80,45,80,0.7,80,878,80,247,80,13,80,1.8,80,5,80,0.04,80,145,80,M,20
03.148,"Sausage, Mettwurst, smoked and unsmoked",100,0,56,80,1078,60a,260,60b,22,80,9,80,0.2,80,9.9,80,2.2,80,45,80,4.9,80,3.3,80,1.6,80,0,80,0.1,80,10.6,80,1.9,69,0,10,2,80,1,80,2,61,0,80,0.2,80,0.13,80,0.11,80,2.1,80,0.09,80,2,80,0.2,80,0,80,39,80,0.6,80,759,80,234,80,13,80,1.6,80,5,80,0.04,80,134,80,2,469
03.149,"Sausage, small, Prince",100,0,58,80,1047,60a,253,60b,20.8,80,8.6,80,0.2,80,9.4,80,2,80,45,80,5.2,80,3.5,80,1.7,80,0,80,0.1,80,11.1,80,1.9,69,0,10,3,80,1,80,3,61,0,80,0.2,80,0.11,80,0.11,80,2,80,0.09,80,2,80,0.2,80,0,80,43,80,0.7,80,761,80,241,80,13,80,1.8,80,5,80,0.04,80,139,80,M,20
03.150,"Sausage, Frankfurter",100,0,60,214,990,60a,239,60b,18.6,214,6.8,214,0.1,214,8.2,214,2.3,214,49,214,5.9,63,4.9,214,1,214,0,50,1,50,11.4,214,2,69,0,10,4,214,0,30,4,61,0,80,1.2,214,0.22,214,0.14,214,2.2,214,0.1,214,2,214,0.3,214,33,214,55,214,0.8,214,783,214,210,214,14,214,1.3,214,5,214,0.05,214,120,214,6,214
03.152,"Sausage, Swedish, Falukorv",100,0,59,84,1055,60a,254,60b,21.1,84,8.6,84,0.3,84,9.6,84,1.8,84,42,84,5.1,63,3.4,84,1.7,84,0,84,0.1,84,11,84,2.1,69,0,10,3,84,3,84,3,61,0,84,0.2,84,0.09,84,0.11,84,2.2,84,0.09,84,2,84,0.5,84,0,84,41,84,0.9,84,842,84,200,84,14,84,2.1,84,5,84,0.04,84,134,84,M,20
03.153,"Sausage spread, pork, high fat content, for bread",100,0,46,80,1503,60a,364,60b,34.5,80,13.8,80,0.3,80,15.4,80,3.3,80,67,80,0.1,80,0,80,0.1,80,0,80,0.1,80,13.2,80,2.7,69,0,10,1,80,1,80,1,61,0,80,0.2,80,0.39,80,0.11,80,4.4,80,0.19,80,2,80,0.2,80,0,80,11,80,0.8,80,1083,80,291,80,16,80,1.9,80,8,80,0.05,80,165,80,M,20
03.154,"Sausage, mutton, smoked",100,0,43,215,1407,60a,339,60b,27.1,215,12.1,218,0.8,218,10.6,218,1.2,218,80,215,0.5,63,0,50,0.5,215,0,10,0,50,23.3,215,5,69,0,10,9,215,0,50,9,61,0.2,218,1,215,0.25,215,0.23,215,5.7,215,0.32,215,3,215,2.6,215,0,50,8,215,2.3,215,2000,215,380,215,22,215,3.7,215,13,215,0.15,215,220,215,0,30
03.162,"Sausage, reindeer",100,0,27,2,1931,60a,467,60b,43,2,M,20,M,20,M,20,M,20,M,20,0,2,M,20,M,20,0,50,0,2,20,2,4.8,69,0,10,0,50,0,50,0,61,0,2,M,20,0.15,2,0.3,2,2.5,2,M,20,M,20,M,20,0,50,10,2,2.5,2,1920,2,285,50,M,20,M,20,M,20,M,20,M,20,M,20
03.198,"Sausage, Frankfurter, fat reduced",100,0,68,70,602,60a,145,60b,11,70,4.2,80,0.2,80,5.2,80,0.8,80,37,80,0,80,0,80,0,80,0,80,0,80,11.5,70,1.9,69,0,10,3,80,3,80,3,61,0,80,0.3,80,0.07,80,0.11,80,2,80,0.08,80,2,80,0.6,80,0,80,51,80,1,80,747,70,164,80,13,80,2,80,4,80,0.04,80,113,80,M,20
03.199,"Sausage, grill, fat reduced",100,0,68,70,662,60a,159,60b,10.9,70,4.4,80,0.2,80,5.1,80,0.8,80,36,80,4,80,4,80,0,80,0,80,0,80,11.2,70,1.7,69,0,10,3,80,3,80,3,61,0,80,0.3,80,0.07,80,0.11,80,2,80,0.08,80,2,80,0.6,80,0,80,50,80,1,80,668,70,160,80,13,80,2,80,4,80,0.04,80,113,80,M,20
03.318,"Sausage, grill, turkey and chicken",100,0,66,209,804,60a,193,60b,13.4,209,4.1,209,0.1,209,5.7,209,2.5,209,78,209,4.9,209,3.7,209,1.2,209,0,10,1.1,209,12.7,209,2.1,69,0,10,29,209,0,10,29,61,0,10,1.6,209,0.28,209,0.11,50,3.3,209,0.16,209,9,209,1.5,209,0,10,68,209,1,209,825,209,200,209,16,209,1.2,209,0,30,0.05,209,170,209,M,20
03.356,"Sausage, chicken and turkey, with less fat",100,0,70,50,700,60a,168,60b,10.6,214,3.4,214,0.1,214,4.9,214,2,214,79,214,5,63,4.1,214,0.9,214,0,50,0,214,13.1,214,2.3,69,0,10,39,214,6,214,39,61,M,20,1.1,214,0.08,214,0.2,214,3.4,214,0.14,214,11,214,0.9,214,29,214,57,214,1.2,214,910,214,200,214,17,214,1,214,11,214,0.05,214,150,214,18,214
